qasrl_id,tokens,sentence
Wiki1k:wikipedia:19356:59:5,"The different clinical and scientific perspectives draw on diverse fields of research and theory , and different disciplines may favor differing models , explanations and goals .","The different clinical and scientific perspectives draw on diverse fields of research and theory, and different disciplines may favor differing models, explanations and goals."
Wiki1k:wikipedia:19356:68:1,"Worldwide , more than one in three people in most countries report sufficient criteria for at least one at some point in their life .","Worldwide, more than one in three people in most countries report sufficient criteria for at least one at some point in their life."
Wiki1k:wikipedia:19356:68:2,In the United States 46 % qualifies for a mental illness at some point .,In the United States 46% qualifies for a mental illness at some point.
Wiki1k:wikipedia:19356:68:3,"An ongoing survey indicates that anxiety disorders are the most common in all but one country , followed by mood disorders in all but two countries , while substance disorders and impulse-control disorders were consistently less prevalent .","An ongoing survey indicates that anxiety disorders are the most common in all but one country, followed by mood disorders in all but two countries, while substance disorders and impulse-control disorders were consistently less prevalent."
Wiki1k:wikipedia:19685:2:0,The study of myth began in ancient history .,The study of myth began in ancient history.
Wiki1k:wikipedia:19685:2:1,"Rival classes of the Greek myths by Euhemerus , Plato and Sallustius were developed by the Neoplatonists and later revived by Renaissance mythographers .","Rival classes of the Greek myths by Euhemerus, Plato and Sallustius were developed by the Neoplatonists and later revived by Renaissance mythographers."
Wiki1k:wikipedia:19685:2:2,"The nineteenth-century comparative mythology reinterpreted myth as a primitive and failed counterpart of science ( Tylor ) , a `` '' disease of language '' '' ( Müller ) , or a misinterpretation of magical ritual ( Frazer ) .","The nineteenth-century comparative mythology reinterpreted myth as a primitive and failed counterpart of science (Tylor), a """"disease of language"""" (Müller), or a misinterpretation of magical ritual (Frazer)."
Wiki1k:wikipedia:19827221:18:1,"In chelicerates and crustaceans , the blood carries oxygen to the tissues , while hexapods use a separate system of tracheae .","In chelicerates and crustaceans, the blood carries oxygen to the tissues, while hexapods use a separate system of tracheae."
Wiki1k:wikipedia:19827221:18:2,"Many crustaceans , but few chelicerates and tracheates , use respiratory pigments to assist oxygen transport .","Many crustaceans, but few chelicerates and tracheates, use respiratory pigments to assist oxygen transport."
Wiki1k:wikipedia:19827221:18:4,"A few crustaceans and insects use iron-based hemoglobin , the respiratory pigment used by vertebrates .","A few crustaceans and insects use iron-based hemoglobin, the respiratory pigment used by vertebrates."
Wiki1k:wikipedia:19827221:18:5,As with other invertebrates the respiratory pigments of those arthropods that have them are generally dissolved in the blood and rarely enclosed in corpuscles as they are in vertebrates .,As with other invertebrates the respiratory pigments of those arthropods that have them are generally dissolved in the blood and rarely enclosed in corpuscles as they are in vertebrates.
Wiki1k:wikipedia:19827221:45:1,Marrella was the first one to be recognized as significantly different from the well-known groups .,Marrella was the first one to be recognized as significantly different from the well-known groups.
Wiki1k:wikipedia:211583:11:0,Dubai was known for its pearl exports until the 1930s ; the pearl trade was damaged irreparably by the Great Depression in the 1930s and the innovation of cultured pearls .,Dubai was known for its pearl exports until the 1930s; the pearl trade was damaged irreparably by the Great Depression in the 1930s and the innovation of cultured pearls.
Wiki1k:wikipedia:211583:11:1,"With the collapse of the pearling industry , Dubai fell into a deep depression and many residents starved or migrated to other parts of the Persian Gulf .","With the collapse of the pearling industry, Dubai fell into a deep depression and many residents starved or migrated to other parts of the Persian Gulf."
Wiki1k:wikipedia:211583:59:1,"Many modern interpretations of Islamic architecture can be found here , due to a boom in construction and architectural innovation in the Arab World in general , and in Dubai in particular , supported not only by top Arab or international architectural and engineering design firms such as Al Hashemi and Aedas , but also by top firms of New York and Chicago .","Many modern interpretations of Islamic architecture can be found here, due to a boom in construction and architectural innovation in the Arab World in general, and in Dubai in particular, supported not only by top Arab or international architectural and engineering design firms such as Al Hashemi and Aedas, but also by top firms of New York and Chicago."
Wiki1k:wikipedia:211583:59:2,"As a result of this boom , modern Islamic -- and world -- architecture has literally been taken to new levels in skyscraper building design and technology .","As a result of this boom, modern Islamic--and world--architecture has literally been taken to new levels in skyscraper building design and technology."
Wiki1k:wikipedia:211583:59:4,"A culmination point was reached in 2010 with the completion of the Burj Khalifa ( Khalifa Tower ) , now by far the world '' s tallest building at 829.8 m ( 2,722 ft ) .","A culmination point was reached in 2010 with the completion of the Burj Khalifa (Khalifa Tower), now by far the world""s tallest building at 829.8 m (2,722 ft)."
Wiki1k:wikipedia:211583:59:5,"The Burj Khalifa '' s design is derived from the patterning systems embodied in Islamic architecture , with the triple-lobed footprint of the building based on an abstracted version of the desert flower hymenocallis which is native to the Dubai region .","The Burj Khalifa""s design is derived from the patterning systems embodied in Islamic architecture, with the triple-lobed footprint of the building based on an abstracted version of the desert flower hymenocallis which is native to the Dubai region."
